pair_key,a_short,b_short,archive_a,archive_b,start_a_utc,start_b_utc,midpoint_delta_minutes,center_separation_deg,status,notes
APPLAUSE:12405 | APPLAUSE:139004,APPLAUSE:139004,APPLAUSE:12405,Zeiss Double Astrograph,Lippert-Astrograph (Hamburg),1951-09-01T20:18:00+00:00,1951-09-01T20:38:15+00:00,2.5,4.349872984569095,parked_manual_astrometric_solve,1 Sep 1951 Hamburg/Vatican family: Hamburg plate has DR4 source_calib; corresponding Vatican plate 95874/95875/95876 has none. Manual astrometric solve/pixel comparison required.
APPLAUSE:13389 | b75958,APPLAUSE:13389,b75958,Lippert-Astrograph (Hamburg),Harvard DASCH,1951-10-24T18:29:38+00:00,1951-10-24T18:09:58.600012066+00:00,2.6766668666666664,9.730294969471826,rejected_spatial_false_positive,Solved Harvard WCS does not intersect Hamburg field.
APPLAUSE:12565 | APPLAUSE:139011,APPLAUSE:12565,APPLAUSE:139011,Lippert-Astrograph (Hamburg),Zeiss Double Astrograph,1951-09-19T19:42:26+00:00,1951-09-19T19:38:00+00:00,2.816666666666667,4.349922337287497,negative_calibrated_catalogue,Same physical Hamburg/Vatican plate-family comparison; no non-Gaia shared source.
APPLAUSE:12469 | bi05459,bi05459,APPLAUSE:12469,Harvard DASCH,Lippert-Astrograph (Hamburg),1951-09-06T19:05:57.899983439+00:00,1951-09-06T20:08:37+00:00,2.9016669333333334,43.45328036921136,negative_partial_overlap_catalogue_pixel_pending,Live Harvard cutout confirms partial east/south overlap; 3 points inside actual overlap returned zero official DASCH detections; pixel confirmation pending.
APPLAUSE:132098 | bi05640,APPLAUSE:132098,bi05640,"Astrograph, Bamberg Northern Sky Patrol",Harvard DASCH,1952-09-16T20:17:00+00:00,1952-09-16T19:48:25.799983652+00:00,2.9299997166666665,37.75096048309389,rejected_spatial_false_positive,Live Harvard cutout: field centre plus 4 cardinal and 4 diagonal interior-edge probes all HTTP422; no solved-WCS overlap sampled.
APPLAUSE:132099 | bi05640,APPLAUSE:132099,bi05640,"Astrograph, Bamberg Northern Sky Patrol",Harvard DASCH,1952-09-16T20:17:00+00:00,1952-09-16T19:48:25.799983652+00:00,2.9299997166666665,45.77564198556228,rejected_spatial_false_positive,Solved Harvard WCS does not intersect Bamberg field.
APPLAUSE:12423 | APPLAUSE:139006,APPLAUSE:139006,APPLAUSE:12423,Zeiss Double Astrograph,Lippert-Astrograph (Hamburg),1951-09-01T21:49:00+00:00,1951-09-01T22:08:01+00:00,3.2666666666666666,2.066185774218204,parked_manual_astrometric_solve,1 Sep 1951 Hamburg/Vatican family: Hamburg plate has DR4 source_calib; corresponding Vatican plate 95874/95875/95876 has none. Manual astrometric solve/pixel comparison required.
APPLAUSE:12568 | APPLAUSE:139012,APPLAUSE:12568,APPLAUSE:139012,Lippert-Astrograph (Hamburg),Zeiss Double Astrograph,1951-09-19T20:02:23+00:00,1951-09-19T19:59:00+00:00,3.866666666666666,4.349922337287497,negative_calibrated_catalogue,Same physical Hamburg/Vatican plate-family comparison; no non-Gaia shared source.
APPLAUSE:13388 | bi05485,bi05485,APPLAUSE:13388,Harvard DASCH,Lippert-Astrograph (Hamburg),1951-10-24T17:21:00.499982745+00:00,1951-10-24T18:24:39+00:00,3.89166695,37.68222444613895,rejected_spatial_false_positive,Live Harvard cutout: same Hamburg field as 13387; centre plus 8 interior-edge probes all HTTP422; no solved-WCS overlap sampled.
APPLAUSE:131892 | ax04674,APPLAUSE:131892,ax04674,"Astrograph, Bamberg Northern Sky Patrol",Harvard DASCH,1952-02-14T18:40:00+00:00,1952-02-14T19:03:20.900007711+00:00,4.34833345,23.18584873068712,parked_pixel_followup,Substantial true WCS overlap (~39% smaller field); no DR7 platephot at overlap centroid.
APPLAUSE:12415 | APPLAUSE:139005,APPLAUSE:139005,APPLAUSE:12415,Zeiss Double Astrograph,Lippert-Astrograph (Hamburg),1951-09-01T21:04:00+00:00,1951-09-01T21:28:07+00:00,4.366666666666666,2.066185774218204,parked_manual_astrometric_solve,1 Sep 1951 Hamburg/Vatican family: Hamburg plate has DR4 source_calib; corresponding Vatican plate 95874/95875/95876 has none. Manual astrometric solve/pixel comparison required.
APPLAUSE:11788 | bi05352,bi05352,APPLAUSE:11788,Harvard DASCH,Lippert-Astrograph (Hamburg),1951-01-30T20:20:13.099994047+00:00,1951-01-30T21:13:52+00:00,4.648333416666667,34.085490184381804,negative_catalogue_pixel_pending,Nine fixed Harvard tiles: zero official DASCH detections; Harvard pixel confirmation pending.
APPLAUSE:11787 | bi05352,bi05352,APPLAUSE:11787,Harvard DASCH,Lippert-Astrograph (Hamburg),1951-01-30T20:20:13.099994047+00:00,1951-01-30T21:10:53+00:00,4.665000083333334,34.085490184381804,negative_catalogue_pixel_pending,Nine fixed Harvard tiles: zero official DASCH detections; Harvard pixel confirmation pending.
APPLAUSE:115047 | fa13405,APPLAUSE:115047,fa13405,Schmidtsches Spiegelteleskop (Hamburg),Harvard DASCH,1954-02-06T00:59:31+00:00,1954-02-06T00:37:48.899999743+00:00,4.798333316666667,2.8706875956810087,negative_nine_tile_sample,Nine fixed Harvard tiles: 45 official DASCH detections; all reference-catalogued; zero unmatched. Same Harvard field as 115048.
